Id,Label,Interest,clustering,pageranks,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,strongcompnum,eigencentrality
naratip007art,6090,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5553,0
aofgod_,6091,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5554,0
ta_nukub,6092,Survival,0,0.000062,0,2,2,0,2,2,1,1,1,0,0,5556,0
pointend,6093,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5558,0
shakefinz,6094,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5559,0
tumzing2003,6095,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5560,0
bigrku17,6096,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5561,0
warite0142,6097,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5562,0
cartion_toy,6098,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5563,0
dealy77,6099,Survival,0,0.000062,0,2,2,0,2,2,1,1,1,0,0,5565,0
pukpik95,6100,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5566,0
gun22400,6101,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5568,0
gummybearsodaz,6102,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5569,0
formzf,6103,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5570,0
lekpraprakon,6104,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5571,0
artyou2553,6105,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5572,0
purekocha,6106,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5573,0
non_ctrz,6107,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5574,0
823006388,6108,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5577,0
powernoob747,6109,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5578,0
mickmue,6110,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5579,0
ferniizzz,6111,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5580,0
aoomaim0116,6112,Survival,0,0.000062,0,1,1,0,2,2,1,1,1,0,0,5581,0
tailahm,6113,Survival,0,0.000062,0,2,2,0,2,2,1,1,1,0,0,5583,0
konaodpi,6114,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5588,0
hmlsayhenga,6115,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5593,0
asasas45612,6116,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5595,0
nybank38,6117,Survival,0,0.000062,0,2,2,0,2,2,1,1,1,0,0,5596,0
nekokunn_,6118,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5597,0
sirapatsornt,6119,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5598,0
siwakornzamak,6120,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5599,0
gussutaro,6121,Survival,0,0.000062,0,1,1,0,2,2,1,1,1,0,0,5602,0
babydearbooboo,6122,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5604,0
nofearz,6123,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5605,0
gunapz,6124,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5606,0
nongplam601,6125,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5607,0
jigsawzzzzz,6126,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5609,0
dewnaku,6127,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5612,0
bhiffonz,6128,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5614,0
sakura_f6,6129,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5617,0
gsinvc,6130,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5619,0
pjnote007x,6131,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5622,0
pang_chewe,6132,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5624,0
nathanmoss,6133,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5625,0
palyza3,6134,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5626,0
klighpass,6135,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5629,0
phusayanon,6136,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5630,0
dankungxd,6137,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5631,0
akkharadetb,6138,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5632,0
haru_1660,6139,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5634,0
qsd_ran,6140,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5635,0
cdonhead,6141,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5636,0
nuttakorn4659,6142,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5638,0
sakky1,6143,Survival,0,0.000062,0,1,1,0,1,1,3,0.5,0.547619,0,0,5640,0
satawat009,6144,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5641,0
wawwan626,6145,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5643,0
khunriew,6146,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5646,0
nsnl_,6147,Survival,0,0.000062,0,1,1,0,1,1,3,0.5,0.547619,0,0,5648,0
supharoe,6148,Survival,0,0.000062,0,1,1,0,1,1,3,0.5,0.547619,0,0,5650,0
aljasilla1,6149,Survival,0,0.000062,0,2,2,0,2,2,1,1,1,0,0,5651,0
yummooyorr,6150,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5652,0
hon_maguro,6151,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5653,0
3kalamel2,6152,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5654,0
kritayabbbbbx,6153,Survival,0,0.000062,0,1,1,0,1,1,3,0.5,0.547619,0,0,5655,0
ninjakabu,6154,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5656,0
smilevery,6155,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5657,0
sirawitchoopoo,6156,Survival,0,0.000062,0,1,1,0,1,1,4,0.388889,0.464286,0,0,5659,0
toza457,6157,Survival,0,0.000062,0,1,1,0,1,1,3,0.5,0.547619,0,0,5665,0
teevichapang,6158,Survival,0,0.000062,0,1,1,0,1,1,3,0.5,0.547619,0,0,5666,0
guphone420,6159,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5668,0
dddddggbg,6160,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5670,0
nupirun,6161,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5672,0
hodie100,6162,Survival,0,0.000062,0,1,1,0,2,2,1,1,1,0,0,5673,0
fim_2548,6163,Survival,0,0.000062,0,1,1,0,1,1,3,0.5,0.547619,0,0,5677,0
srisamon,6164,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5679,0
yukukub,6165,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5682,0
captainthll,6166,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5684,0
augxzt,6167,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5686,0
2422002,6168,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5688,0
pogsagon,6169,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5689,0
kaminee17,6170,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5690,0
moke_kung,6171,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5693,0
chakphett,6172,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5695,0
zhamsam,6173,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5696,0
mint_woranat,6174,Survival,0,0.000062,0,1,1,0,2,2,1,1,1,0,0,5698,0
ttwbz,6175,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5699,0
tata3942,6176,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5700,0
thiwa2734,6177,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5701,0
andy_t21,6178,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5702,0
ma12quis,6179,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5703,0
banknajaa,6180,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5705,0
phonesmile,6181,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5707,0
hujung2548,6182,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5708,0
donewnuttasit,6183,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5709,0
boomthai13,6184,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5714,0
boyzajoho65,6185,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5715,0
toonsakrit,6186,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5721,0
absolute_zero000000,6187,Survival,0,0.000062,0,1,1,0,1,1,4,0.388889,0.464286,0,0,5722,0
mtamolwan,6188,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5723,0
krod5407,6189,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5725,0
janglhong358,6190,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5726,0
supachaize,6191,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5729,0
krnrtt,6192,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5730,0
k14sd,6193,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5731,0
lordfamily1415,6194,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5732,0
flick94823,6195,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5739,0
twentycoin,6196,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5740,0
nesr1598,6197,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5741,0
kitidech,6198,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5742,0
aiixun_,6199,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5746,0
tae_090,6200,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5747,0
nong_aaom,6201,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5749,0
lacz44,6202,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5752,0
baszketball_tv,6203,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5753,0
sodanpr_,6204,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5756,0
boybowboxth009,6205,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5757,0
dofala,6206,Survival,0,0.000062,0,1,1,0,2,2,1,1,1,0,0,5758,0
bombbgth,6207,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5760,0
athit99,6208,Survival,0,0.000062,0,2,2,0,2,2,2,0.571429,0.625,0,0,5764,0
tararat01,6209,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5767,0
bytebytebyte,6210,Survival,0,0.000062,0,1,1,0,1,1,4,0.388889,0.464286,0,0,5770,0
zavierx,6211,Survival,0,0.000062,0,2,2,0,2,2,1,1,1,0,0,5772,0
wachiravit_max,6212,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5776,0
patchaya2549,6213,Survival,0,0.000062,0,1,1,0,2,2,1,1,1,0,0,5778,0
baconkungx,6214,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5779,0
kiiioo,6215,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5780,0
kenhero1440,6216,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5781,0
dekdexx,6217,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5782,0
dgjdggkdhku,6218,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5786,0
auttapat11,6219,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5787,0
sakurath20,6220,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5789,0
forcezii,6221,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5793,0
nawapolnot,6222,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5794,0
cinff,6223,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5795,0
kingxsinez,6224,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5797,0
pp_bright,6225,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5799,0
title_kr,6226,Survival,0,0.000062,0,2,2,0,2,2,2,0.571429,0.625,0,0,5800,0
phengesone,6227,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5802,0
exlowman,6228,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5803,0
jen_nis48,6229,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5804,0
somsriz_mimi,6230,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5806,0
moonalicez,6231,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5807,0
gamemeganor,6232,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5809,0
wariss1123,6233,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5812,0
wave_swk46,6234,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5813,0
pboong,6235,Survival,0,0.000062,0,1,1,0,1,1,4,0.388889,0.464286,0,0,5814,0
sethawat19,6236,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5817,0
soyzcy,6237,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5818,0
baimonkanyaphat916,6238,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5819,0
rainerly,6239,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5820,0
max_100_ot,6240,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5823,0
kiog_ff,6241,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5826,0
nawaponfolk,6242,Survival,0,0.000062,0,1,1,0,2,2,1,1,1,0,0,5827,0
auto1mix,6243,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5828,0
mammosgiant,6244,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5830,0
grory,6245,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5832,0
santarcuzee,6246,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5834,0
sinalone,6247,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5835,0
zzergtjji,6248,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5836,0
earth006,6249,Survival,0,0.000062,0,1,1,0,2,2,1,1,1,0,0,5838,0
jejira2467,6250,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5843,0
gafill11,6251,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5846,0
klaserxdnaja,6252,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5849,0
iceyes088,6253,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5851,0
jeromevlkk,6254,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5853,0
rudly,6255,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5859,0
filmgod23,6256,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5860,0
loli2dth,6257,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5861,0
frame_king,6258,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5863,0
neogx_e,6259,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5864,0
jiraphat_songmaung,6260,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5868,0
mintnoii1505,6261,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5869,0
pain_____17,6262,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5872,0
sabongza,6263,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5874,0
phumatemee,6264,Survival,0,0.000062,0,1,1,0,1,1,4,0.388889,0.464286,0,0,5875,0
optv22807,6265,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5876,0
dooc,6266,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5877,0
boslukmo2020,6267,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5880,0
weirdyonmars,6268,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5881,0
yuiimiki,6269,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5882,0
natanicha2545,6270,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5884,0
gyavxg,6271,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5885,0
waranfilm,6272,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5886,0
poom_49,6273,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5888,0
chitogutsu,6274,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5890,0
nnkorn_kill999,6275,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5894,0
miss_ssiwin,6276,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5895,0
animekuam,6277,Survival,0,0.000062,0,2,2,0,3,3,1,1,1,0,0,5896,0
soraaa5,6278,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5897,0
hanzologod,6279,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5899,0
john13z,6280,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5900,0
specialrock2,6281,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5901,0
bastinker,6282,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5902,0
flime0000,6283,Survival,0,0.000062,0,1,1,0,2,2,1,1,1,0,0,5903,0
gotgotza102,6284,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5904,0
chaiwat2d,6285,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5905,0
jdjz6565,6286,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5907,0
m1nuxii,6287,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5908,0
n4rvx,6288,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5909,0
blacxrabbit,6289,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5910,0
crow004,6290,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5912,0
ohmpk4,6291,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5913,0
nooksarunmc,6292,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5914,0
taperuko,6293,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5916,0
kunaraknum2tt,6294,Survival,0,0.000062,0,1,1,0,1,1,4,0.388889,0.464286,0,0,5920,0
wsad1054,6295,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5921,0
end120,6296,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5922,0
misterlovez,6297,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5924,0
borusarakung,6298,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5925,0
best32915,6299,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5926,0
york0o00,6300,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5931,0
bb453344999,6301,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5932,0
phatloliconrealid,6302,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5934,0
fr___oy,6303,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5935,0
mukrop245,6304,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5937,0
tarn28,6305,Survival,0,0.000062,0,2,2,0,2,2,2,0.571429,0.625,0,0,5939,0
opelish081,6306,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5943,0
nathatnp,6307,Survival,0,0.000062,0,1,1,0,1,1,4,0.388889,0.464286,0,0,5944,0
tanukibel,6308,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5945,0
job3412,6309,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5946,0
sirtiew,6310,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5949,0
otigenz,6311,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5950,0
foszer,6312,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5951,0
witsaln,6313,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5953,0
rmarm,6314,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5956,0
ki_sez,6315,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5958,0
lgoodtimel,6316,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5964,0
piyabhum,6317,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5967,0
roseap03,6318,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5971,0
yanaphat_t,6319,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5972,0
machine_gunz,6320,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5973,0
dome_overrrr,6321,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5975,0
koschus,6322,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5976,0
enssk60,6323,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5977,0
hilfigerxii,6324,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5978,0
2tankopls_,6325,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5979,0
vycyberpunk,6326,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5982,0
okaynakanaka,6327,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5985,0
akali__xd,6328,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,5988,0
icezaza5,6329,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5990,0
thanapad007,6330,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5993,0
lgcgamertv,6331,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5994,0
bnohy192,6332,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5995,0
ds_araya,6333,Survival,0,0.000062,0,1,1,0,1,1,4,0.388889,0.464286,0,0,5996,0
autthao,6334,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,5997,0
masmello26,6335,Survival,0,0.000062,0,1,1,0,1,1,4,0.388889,0.464286,0,0,6001,0
namk1un,6336,Survival,0,0.000062,0,1,1,0,2,2,1,1,1,0,0,6002,0
rahttanakorn,6337,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,6003,0
mssapparot,6338,Survival,0,0.000062,0,2,2,0,2,2,4,0.421053,0.53125,0,0,6007,0
balabew12,6339,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,6008,0
mrochasx,6340,Survival,0,0.000062,0,2,2,0,2,2,4,0.421053,0.53125,0,0,6010,0
cindy2202,6341,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,6011,0
doraenutz,6342,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,6013,0
oak_t9,6343,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,6014,0
jess_velvet,6344,Survival,0,0.000062,0,1,1,0,2,2,1,1,1,0,0,6016,0
lnwdotzaza007,6345,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,6017,0
mib529,6346,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,6018,0
cc_ristian09,6347,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,6021,0
aumzaja2013,6348,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,6022,0
kingopelzzz,6349,Survival,0,0.000062,0,1,1,0,1,1,4,0.388889,0.464286,0,0,6023,0
ampspt112,6350,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,6026,0
xthe_tewx,6351,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,6027,0
raksit909,6352,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,6030,0
peemza0007,6353,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,6031,0
zeemeww,6354,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,6033,0
roy_1231,6355,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,6037,0
rama6tynine,6356,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,6038,0
daisukemivv,6357,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,6039,0
tansiam2,6358,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,6042,0
pearju_r,6359,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,6045,0
jarnte,6360,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,6046,0
no_name_7532,6361,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,6047,0
supakornpithak,6362,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,6049,0
jameszukzon,6363,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,6050,0
lukling13,6364,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,6051,0
bbeamm51,6365,Survival,0,0.000062,0,1,1,0,1,1,4,0.388889,0.464286,0,0,6052,0
tar0012,6366,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,6053,0
g_ffarine,6367,Survival,0,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,6055,0
b_boom_,6368,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,6056,0
memonsters,6369,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,6058,0
maslan007,6370,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,6059,0
tackzxu,6371,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,6060,0
teeranan_p2006,6372,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,6063,0
janetee12,6373,Survival,0,0.000062,0,1,1,0,1,1,1,1,1,0,0,6064,0
